Day,Origin,Destination,Mobility Index
13,Yibin,Nanjing,1093
13,Yibin,Fuzhou (Fujian),735
13,Yibin,Xiamen,901
13,Yibin,Jinan,698
13,Yibin,Guangzhou,1120
13,Yibin,Shenzhen,872
13,Yibin,Huizhou,835
13,Yibin,Chongqing,2310
13,Yibin,Chengdu,3488
13,Yibin,Zigong,4879
13,Yibin,Luzhou,4536
13,Yibin,Neijiang,1246
13,Yibin,Leshan,1421
13,Yibin,Shaotong,6800
13,Guang'an,Beijing,1366
13,Guang'an,Tianjin,685
13,Guang'an,Shanghai,1002
13,Guang'an,Wenzhou,691
13,Guang'an,Fuzhou (Fujian),895
13,Guang'an,Quanzhou,851
13,Guang'an,Guangzhou,846
13,Guang'an,Shenzhen,1123
13,Guang'an,Dongguan,635
13,Guang'an,Sanya,640
13,Guang'an,Chongqing,11799
13,Guang'an,Chengdu,2763
13,Guang'an,Suining (Sichuan),992
13,Guang'an,Nanchong,5478
13,Guang'an,Dazhou,4757
13,Dazhou,Beijing,1985
13,Dazhou,Shanghai,1169
13,Dazhou,Fuzhou (Fujian),1679
13,Dazhou,Guangzhou,994
13,Dazhou,Shenzhen,1674
13,Dazhou,Dongguan,1597
13,Dazhou,Chongqing,10208
13,Dazhou,Chengdu,6425
13,Dazhou,Mianyang,1268
13,Dazhou,Nanchong,3625
13,Dazhou,Guang'an,4438
13,Dazhou,Bazhong,5890
13,Ya'an,Shijiazhuang,384
13,Ya'an,Hefei,302
13,Ya'an,Guangzhou,229
13,Ya'an,Shenzhen,498
13,Ya'an,Dongguan,400
13,Ya'an,Chongqing,522
13,Ya'an,Chengdu,4535
13,Ya'an,Panzhihua,867
13,Ya'an,Deyang,265
13,Ya'an,Mianyang,398
13,Ya'an,Leshan,530
13,Ya'an,Nanchong,395
13,Ya'an,Meishan,882
13,Ya'an,Ziyang,383
13,Ya'an,Ganzi,644
13,Ya'an,Liangshan,2258
13,Bazhong,Beijing,753
13,Bazhong,Shanghai,2094
13,Bazhong,Ningbo,593
13,Bazhong,Fuzhou (Fujian),582
13,Bazhong,Xiamen,463
13,Bazhong,Yantai,639
13,Bazhong,Guangzhou,426
13,Bazhong,Shenzhen,630
13,Bazhong,Haikou,531
13,Bazhong,Chongqing,1623
13,Bazhong,Chengdu,4374
13,Bazhong,Mianyang,725
13,Bazhong,Guangyuan,2325
13,Bazhong,Nanchong,3568
13,Bazhong,Dazhou,4568
13,Ziyang,Tianjin,575
13,Ziyang,Nanjing,500
13,Ziyang,Hangzhou,816
13,Ziyang,Jiaxing,545
13,Ziyang,Xiamen,550
13,Ziyang,Guangzhou,601
13,Ziyang,Shenzhen,786
13,Ziyang,Chongqing,5187
13,Ziyang,Chengdu,15419
13,Ziyang,Zigong,743
13,Ziyang,Deyang,1207
13,Ziyang,Mianyang,573
13,Ziyang,Suining (Sichuan),2443
13,Ziyang,Neijiang,6246
13,Ziyang,Nanchong,955
13,Ziyang,Meishan,1688
13,Ziyang,Yibin,947
13,Bazhou (Sichuan),Beijing,287
13,Bazhou (Sichuan),Tianjin,135
13,Bazhou (Sichuan),Handan,150
13,Bazhou (Sichuan),Hengshui,145
13,Bazhou (Sichuan),Nanjing,198
13,Bazhou (Sichuan),Huai'an,176
13,Bazhou (Sichuan),Anqing,171
13,Bazhou (Sichuan),Shangrao,118
13,Bazhou (Sichuan),Jinan,200
13,Bazhou (Sichuan),Guangzhou,186
13,Bazhou (Sichuan),Shenzhen,158
13,Bazhou (Sichuan),Foshan,113
13,Bazhou (Sichuan),Liuzhou (Guangxi),225
13,Bazhou (Sichuan),Chongqing,163
13,Bazhou (Sichuan),Chengdu,4397
13,Bazhou (Sichuan),Deyang,189
13,Bazhou (Sichuan),Mianyang,414
13,Bazhou (Sichuan),Suining (Sichuan),116
13,Bazhou (Sichuan),Meishan,132
13,Bazhou (Sichuan),Ziyang,105
13,Bazhou (Sichuan),Ganzi,249
13,Bazhou (Sichuan),Longnan,145
13,Bazhou (Sichuan),Gannan,224
13,Ganzi,Shijiazhuang,177
13,Ganzi,Xintai,163
13,Ganzi,Changzhi,142
13,Ganzi,Hefei,165
13,Ganzi,Yichun,189
13,Ganzi,Zhengzhou,227
13,Ganzi,Anyang,172
13,Ganzi,Xinyang,145
13,Ganzi,Zhumadian,138
13,Ganzi,Wuhan,350
13,Ganzi,Guangzhou,166
13,Ganzi,Shenzhen,155
13,Ganzi,Dongguan,151
13,Ganzi,Chongqing,183
13,Ganzi,Chengdu,1834
13,Ganzi,Deyang,135
13,Ganzi,Mianyang,121
13,Ganzi,Suining (Sichuan),145
13,Ganzi,Meishan,152
13,Ganzi,Ya'an,858
13,Ganzi,Ziyang,133
13,Ganzi,Bazhou (Sichuan),227
13,Ganzi,Liangshan,328
13,Ganzi,Diqing,147
13,Ganzi,Changdu,271
13,Liangshan,Nanchang,756
13,Liangshan,Guangzhou,683
13,Liangshan,Shenzhen,1225
13,Liangshan,Huizhou,1104
13,Liangshan,Dongguan,3396
13,Liangshan,Chongqing,900
13,Liangshan,Chengdu,4130
13,Liangshan,Panzhihua,3945
13,Liangshan,Mianyang,606
13,Liangshan,Leshan,793
13,Liangshan,Meishan,897
13,Liangshan,Ya'an,1250
13,Liangshan,Kunming,1277
13,Liangshan,Shaotong,5605
13,Liangshan,Lijiang,923
13,Guiyang,Nanjing,6346
13,Guiyang,Hangzhou,6469
13,Guiyang,Ningbo,6814
13,Guiyang,Wenzhou,8733
13,Guiyang,Fuzhou (Fujian),5649
13,Guiyang,Jinan,5941
13,Guiyang,Chongqing,6594
13,Guiyang,Liupanshui,7457
13,Guiyang,Zunyi,20552
13,Guiyang,Anshun,9940
13,Guiyang,Bijie,29844
13,Guiyang,Tongren,10240
13,Guiyang,Qiandongnan,8824
13,Guiyang,Qiannan,13530
13,Liupanshui,Taiyuan,724
13,Liupanshui,Nanjing,904
13,Liupanshui,Hefei,621
13,Liupanshui,Fuzhou (Fujian),1769
13,Liupanshui,Xiamen,639
13,Liupanshui,Quanzhou,642
13,Liupanshui,Nanchang,855
13,Liupanshui,Zhengzhou,985
13,Liupanshui,Wuhan,669
13,Liupanshui,Chongqing,1215
13,Liupanshui,Guiyang,2628
13,Liupanshui,Zunyi,832
13,Liupanshui,Anshun,3253
13,Liupanshui,Bijie,10119
13,Liupanshui,Qianxinan,4015
13,Liupanshui,Kunming,1131
13,Liupanshui,Qujing,3640
13,Liupanshui,Shaotong,649
13,Zunyi,Shanghai,4563
13,Zunyi,Nanjing,1460
13,Zunyi,Hangzhou,1816
13,Zunyi,Ningbo,1315
13,Zunyi,Wenzhou,1793
13,Zunyi,Fuzhou (Fujian),1536
13,Zunyi,Jinan,1371
13,Zunyi,Chongqing,8901
13,Zunyi,Chengdu,1433
13,Zunyi,Luzhou,6578
13,Zunyi,Nanchong,1542
13,Zunyi,Guiyang,6283
13,Zunyi,Bijie,5135
13,Zunyi,Tongren,5004
13,Zunyi,Qiandongnan,1432
13,Zunyi,Qiannan,2514
13,Anshun,Nanjing,1373
13,Anshun,Hangzhou,1083
13,Anshun,Wenzhou,1183
13,Anshun,Shaoxing,887
13,Anshun,Jinhua,1577
13,Anshun,Hefei,797
13,Anshun,Fuzhou (Fujian),929
13,Anshun,Chongqing,970
13,Anshun,Guiyang,6110
13,Anshun,Liupanshui,3576
13,Anshun,Zunyi,1256
13,Anshun,Bijie,3920
13,Anshun,Qianxinan,3647
13,Anshun,Qiannan,2104
13,Bijie,Nanjing,1892
13,Bijie,Hangzhou,3398
13,Bijie,Wenzhou,2688
13,Bijie,Jinhua,2881
13,Bijie,Fuzhou (Fujian),2042
13,Bijie,Chongqing,1659
13,Bijie,Luzhou,2403
13,Bijie,Guiyang,9772
13,Bijie,Liupanshui,7751
13,Bijie,Zunyi,4403
13,Bijie,Anshun,2866
13,Bijie,Qujing,3321
13,Bijie,Shaotong,6281
13,Tongren,Tianjin,850
13,Tongren,Shijiazhuang,1033
13,Tongren,Shanghai,1031
13,Tongren,Wenzhou,774
13,Tongren,Xiamen,712
13,Tongren,Huaihua,2000
13,Tongren,Xiangxi,1694
13,Tongren,Chongqing,5151
13,Tongren,Guiyang,2422
13,Tongren,Zunyi,4866
13,Tongren,Bijie,1109
13,Tongren,Qiandongnan,2634
13,Tongren,Qiannan,790
13,Tongren,Shaotong,744
13,Qianxinan,Nanjing,825
13,Qianxinan,Jinhua,1870
13,Qianxinan,Hefei,792
13,Qianxinan,Fuzhou (Fujian),812
13,Qianxinan,Xiamen,581
13,Qianxinan,Quanzhou,696
13,Qianxinan,Zhengzhou,701
13,Qianxinan,Wuhan,650
13,Qianxinan,Shenzhen,717
13,Qianxinan,Dongguan,599
13,Qianxinan,Baise,2402
13,Qianxinan,Chongqing,869
13,Qianxinan,Guiyang,1765
13,Qianxinan,Liupanshui,4523
13,Qianxinan,Zunyi,751
13,Qianxinan,Anshun,3354
13,Qianxinan,Qiannan,620
13,Qianxinan,Kunming,632
13,Qianxinan,Qujing,2247
13,Qiandongnan,Shanghai,1311
13,Qiandongnan,Hangzhou,1086
13,Qiandongnan,Jinhua,981
13,Qiandongnan,Shaoyang,1203
13,Qiandongnan,Huaihua,2456
13,Qiandongnan,Liuzhou (Guangxi),1542
13,Qiandongnan,Chongqing,1450
13,Qiandongnan,Nanchong,1194
13,Qiandongnan,Guiyang,2972
13,Qiandongnan,Liupanshui,1282
13,Qiandongnan,Zunyi,2017
13,Qiandongnan,Anshun,1257
13,Qiandongnan,Bijie,1969
13,Qiandongnan,Tongren,2685
13,Qiandongnan,Qianxinan,1505
13,Qiandongnan,Qiannan,4995
13,Qiannan,Shanghai,2056
13,Qiannan,Suzhou,2346
13,Qiannan,Ningbo,1642
13,Qiannan,Jinhua,1515
13,Qiannan,zhanjiang,1824
13,Qiannan,Hechi,1887
13,Qiannan,Chongqing,2347
13,Qiannan,Luzhou,1487
13,Qiannan,Nanchong,1320
13,Qiannan,Guiyang,8435
13,Qiannan,Zunyi,3404
13,Qiannan,Anshun,2414
13,Qiannan,Bijie,2340
13,Qiannan,Qianxinan,1330
13,Qiannan,Qiandongnan,5245
13,Kunming,Nanchang,7963
13,Kunming,Shangrao,6231
13,Kunming,Zhengzhou,17640
13,Kunming,Wuhan,11637
13,Kunming,Guangzhou,6230
13,Kunming,Shenzhen,6270
13,Kunming,Chongqing,9375
13,Kunming,Qujing,46257
13,Kunming,Yuxi,9633
13,Kunming,Shaotong,19600
13,Kunming,Chuxiong,17796
13,Kunming,Honghe,13098
13,Kunming,Dali,17102
13,Qujing,Hefei,856
13,Qujing,Xiamen,969
13,Qujing,Quanzhou,878
13,Qujing,Zhengzhou,837
13,Qujing,Wuhan,659
13,Qujing,Changde,1054
13,Qujing,Huaihua,1014
13,Qujing,Chongqing,1814
13,Qujing,Luzhou,720
13,Qujing,Guiyang,737
13,Qujing,Liupanshui,3499
13,Qujing,Bijie,3849
13,Qujing,Qianxinan,1800
13,Qujing,Kunming,9575
13,Qujing,Shaotong,3223
13,Qujing,Honghe,1825
13,Qujing,Wenshan,896
13,Qujing,Dali,971
13,Yuxi,Nanchang,570
13,Yuxi,Wuhan,455
13,Yuxi,Changsha,362
13,Yuxi,Shenzhen,390
13,Yuxi,Zhuhai,404
13,Yuxi,Chongqing,504
13,Yuxi,Kunming,5068
13,Yuxi,Qujing,1608
13,Yuxi,Shaotong,932
13,Yuxi,Pu'er,1585
13,Yuxi,Chuxiong,1248
13,Yuxi,Honghe,3007
13,Yuxi,Xishuangbanna,1064
13,Yuxi,Dali,528
13,Yuxi,Xi'an,441
13,Baoshan,Beijing,367
13,Baoshan,Changsha,539
13,Baoshan,Guangzhou,1347
13,Baoshan,Foshan,514
13,Baoshan,Chongqing,643
13,Baoshan,Kunming,1589
13,Baoshan,Qujing,471
13,Baoshan,Lincang,1590
13,Baoshan,Chuxiong,383
13,Baoshan,Dali,1842
13,Baoshan,Dehonh,2546
13,Baoshan,Nujiang,385
13,Baoshan,Xi'an,1059
13,Baoshan,Xianyang,509
13,Shaotong,Shijiazhuang,803
13,Shaotong,Taiyuan,624
13,Shaotong,Nanjing,855
13,Shaotong,Jinhua,2999
13,Shaotong,Hefei,643
13,Shaotong,Fuzhou (Fujian),1429
13,Shaotong,Xiamen,1025
13,Shaotong,Quanzhou,833
13,Shaotong,Shenzhen,963
13,Shaotong,Dongguan,647
13,Shaotong,Chongqing,1119
13,Shaotong,Chengdu,807
13,Shaotong,Luzhou,967
13,Shaotong,Yibin,6669
13,Shaotong,Liangshan,5790
13,Shaotong,Bijie,5593
13,Shaotong,Kunming,3950
13,Shaotong,Qujing,1972
13,Lijiang,Shanghai,859
13,Lijiang,Pingdingshan,772
13,Lijiang,Wuhan,3082
13,Lijiang,Changsha,1669
13,Lijiang,Guangzhou,1896
13,Lijiang,Shenzhen,1418
13,Lijiang,Dongguan,997
13,Lijiang,Chongqing,739
13,Lijiang,Liangshan,768
13,Lijiang,Kunming,1946
13,Lijiang,Dali,4645
13,Lijiang,Diqing,1418
13,Lijiang,Xi'an,882
13,Lijiang,Xianyang,1055
13,Lijiang,Lanzhou,868
13,Pu'er,Changsha,406
13,Pu'er,Guangzhou,309
13,Pu'er,Shenzhen,349
13,Pu'er,Chongqing,489
13,Pu'er,Kunming,2008
13,Pu'er,Qujing,973
13,Pu'er,Yuxi,1166
13,Pu'er,Shaotong,432
13,Pu'er,Lincang,1849
13,Pu'er,Chuxiong,310
13,Pu'er,Honghe,1064
13,Pu'er,Xishuangbanna,2740
13,Pu'er,Dali,778
13,Pu'er,Xi'an,427
13,Lincang,Changsha,319
13,Lincang,Yongzhou,197
13,Lincang,Guangzhou,280
13,Lincang,Shenzhen,639
13,Lincang,Huizhou,228
13,Lincang,Dongguan,495
13,Lincang,Chongqing,234
13,Lincang,Kunming,1005
13,Lincang,Qujing,304
13,Lincang,Baoshan,1628
13,Lincang,Pu'er,1590
13,Lincang,Chuxiong,366
13,Lincang,Dali,1778
13,Lincang,Xi'an,150
13,Chuxiong,Nanchang,552
13,Chuxiong,Wuhan,679
13,Chuxiong,Guangzhou,452
13,Chuxiong,Shenzhen,582
13,Chuxiong,Chengdu,523
13,Chuxiong,Panzhihua,556
13,Chuxiong,Liangshan,622
13,Chuxiong,Kunming,5323
13,Chuxiong,Qujing,1136
13,Chuxiong,Yuxi,917
13,Chuxiong,Baoshan,873
13,Chuxiong,Lijiang,886
13,Chuxiong,Lincang,509
13,Chuxiong,Dali,3930
13,Chuxiong,Hongkong,824
13,Honghe,Nanchang,421
13,Honghe,Wuhan,605
13,Honghe,Changsha,628
13,Honghe,Guangzhou,344
13,Honghe,Shenzhen,590
13,Honghe,Huizhou,363
13,Honghe,Dongguan,520
13,Honghe,Chongqing,885
13,Honghe,Kunming,4881
13,Honghe,Qujing,2804
13,Honghe,Yuxi,2523
13,Honghe,Shaotong,491
13,Honghe,Pu'er,935
13,Honghe,Chuxiong,413
13,Honghe,Wenshan,3669
13,Honghe,Dali,576
13,Honghe,Xi'an,492
13,Honghe,Lanzhou,524
13,Wenshan,Fuzhou (Fujian),755
13,Wenshan,Xiamen,426
13,Wenshan,Quanzhou,400
13,Wenshan,Zhengzhou,407
13,Wenshan,Wuhan,437
13,Wenshan,Guangzhou,535
13,Wenshan,Shenzhen,392
13,Wenshan,Maoming,407
13,Wenshan,Dongguan,324
13,Wenshan,Nannig,438
13,Wenshan,Guilin,510
13,Wenshan,Yulin,385
13,Wenshan,Baise,2117
13,Wenshan,Chongqing,455
13,Wenshan,Kunming,2126
13,Wenshan,Qujing,1284
13,Wenshan,Honghe,3259
13,Wenshan,Dali,421
13,Xishuangbanna,Beijing,470
13,Xishuangbanna,Changsha,674
13,Xishuangbanna,Zhuzhou,598
13,Xishuangbanna,Hengyang,486
13,Xishuangbanna,Guangzhou,452
13,Xishuangbanna,Shenzhen,382
13,Xishuangbanna,Guilin,362
13,Xishuangbanna,Chongqing,647
13,Xishuangbanna,Chengdu,853
13,Xishuangbanna,Kunming,2748
13,Xishuangbanna,Qujing,749
13,Xishuangbanna,Yuxi,861
13,Xishuangbanna,Shaotong,450
13,Xishuangbanna,Lijiang,374
13,Xishuangbanna,Pu'er,4529
13,Xishuangbanna,Lincang,365
13,Xishuangbanna,Honghe,484
13,Dali,Wuhan,1180
13,Dali,Changsha,1069
13,Dali,Guangzhou,1193
13,Dali,Shenzhen,1208
13,Dali,Dongguan,899
13,Dali,Chongqing,1208
13,Dali,Kunming,4600
13,Dali,Qujing,1288
13,Dali,Baoshan,2750
13,Dali,Lijiang,5186
13,Dali,Lincang,2509
13,Dali,Chuxiong,2217
13,Dali,Nujiang,888
13,Dehonh,Shanghai,97
13,Dehonh,Fuzhou (Fujian),118
13,Dehonh,Hengyang,271
13,Dehonh,Shaoyang,133
13,Dehonh,Chenzhou,242
13,Dehonh,Yongzhou,108
13,Dehonh,Jiangmen,162
13,Dehonh,zhanjiang,175
13,Dehonh,Maoming,151
13,Dehonh,Zhaoqing,258
13,Dehonh,Yangjiang,134
13,Dehonh,Nannig,119
13,Dehonh,Guilin,124
13,Dehonh,Wuzhou (Guilin),85
13,Dehonh,Sanya,237
13,Dehonh,Chongqing,280
13,Dehonh,Chengdu,185
13,Dehonh,Kunming,1259
13,Dehonh,Qujing,281
13,Dehonh,Baoshan,4464
13,Dehonh,Lincang,116
13,Dehonh,Chuxiong,268
13,Dehonh,Dali,729
13,Dehonh,Xi'an,201
13,Dehonh,Baoji,155
13,Dehonh,Xianyang,1374
13,Dehonh,Lanzhou,173
13,Nujiang,Yichang,52
13,Nujiang,Changsha,64
13,Nujiang,Zhuzhou,29
13,Nujiang,Shaoyang,74
13,Nujiang,Yueyang,65
13,Nujiang,Chenzhou,45
13,Nujiang,Loudi,52
13,Nujiang,Guangzhou,42
13,Nujiang,Foshan,132
13,Nujiang,Jiangmen,58
13,Nujiang,zhanjiang,35
13,Nujiang,Zhaoqing,60
13,Nujiang,Sanya,190
13,Nujiang,Qionghai,55
13,Nujiang,Chongqing,34
13,Nujiang,Kunming,240
13,Nujiang,Qujing,76
13,Nujiang,Baoshan,621
13,Nujiang,Lijiang,166
13,Nujiang,Lincang,64
13,Nujiang,Chuxiong,85
13,Nujiang,Dali,1197
13,Nujiang,Dehonh,33
13,Nujiang,Diqing,162
13,Nujiang,Xi'an,71
13,Nujiang,Xianyang,76
13,Nujiang,Xining,48
13,Diqing,Jincheng,136
13,Diqing,Jiujiang,99
13,Diqing,Xuchang,91
13,Diqing,Wuhan,95
13,Diqing,Changsha,84
13,Diqing,Guangzhou,157
13,Diqing,Foshan,137
13,Diqing,Chongqing,96
13,Diqing,Chengdu,73
13,Diqing,Ganzi,178
13,Diqing,Kunming,191
13,Diqing,Qujing,93
13,Diqing,Lijiang,1490
13,Diqing,Chuxiong,110
13,Diqing,Dali,734
13,Diqing,Nujiang,169
13,Diqing,Lasa,116
13,Diqing,Changdu,82
13,Diqing,Xi'an,99
13,Lasa,Chongqing,12575
13,Lasa,Chengdu,7813
13,Lasa,Mianyang,2044
13,Lasa,Suining (Sichuan),1396
13,Lasa,Nanchong,2366
13,Lasa,Yibin,835
13,Lasa,Kunming,919
13,Lasa,Changdu,937
13,Lasa,Shannan,1459
13,Lasa,Rikaze,1325
13,Lasa,Naqu,917
13,Lasa,Ali,1145
13,Lasa,Lanzhou,1377
13,Lasa,Xining,956
13,Lasa,Haidong,728
13,Lasa,Yushu,1097
13,Lasa,Haixi,993
13,Changdu,Luoyang,102
13,Changdu,Nanyang,62
13,Changdu,Yichang,57
13,Changdu,Xiangyang,60
13,Changdu,Jinzhou,63
13,Changdu,Shaoyang,187
13,Changdu,Xiangxi,54
13,Changdu,Nannig,58
13,Changdu,Yulin,58
13,Changdu,Chongqing,323
13,Changdu,Chengdu,202
13,Changdu,Deyang,72
13,Changdu,Mianyang,46
13,Changdu,Suining (Sichuan),51
13,Changdu,Nanchong,50
13,Changdu,Meishan,44
13,Changdu,Dazhou,45
13,Changdu,Ya'an,64
13,Changdu,Bazhou (Sichuan),40
13,Changdu,Ganzi,294
13,Changdu,Diqing,67
13,Changdu,Lasa,209
13,Changdu,Linzhi,102
13,Changdu,Xi'an,74
13,Changdu,Xianyang,71
13,Changdu,Weinan,80
13,Changdu,Yushu,73
13,Shannan,Chongqing,203
13,Shannan,Chengdu,3496
13,Shannan,Zigong,212
13,Shannan,Luzhou,267
13,Shannan,Deyang,302
13,Shannan,Mianyang,742
13,Shannan,Guangyuan,211
13,Shannan,Suining (Sichuan),586
13,Shannan,Neijiang,285
13,Shannan,Leshan,193
13,Shannan,Nanchong,989
13,Shannan,Meishan,258
13,Shannan,Yibin,273
13,Shannan,Guang'an,453
13,Shannan,Ziyang,234
13,Shannan,Bijie,199
13,Shannan,Kunming,460
13,Shannan,Lasa,804
13,Shannan,Ali,199
13,Shannan,Lanzhou,475
13,Shannan,Xining,199
13,Shannan,Haidong,234
13,Rikaze,Chongqing,54
13,Rikaze,Chengdu,1550
13,Rikaze,Deyang,96
13,Rikaze,Leshan,61
13,Rikaze,Meishan,146
13,Rikaze,Ya'an,70
13,Rikaze,Bazhou (Sichuan),46
13,Rikaze,Liangshan,61
13,Rikaze,Kunming,262
13,Rikaze,Qujing,56
13,Rikaze,Yuxi,57
13,Rikaze,Shaotong,69
13,Rikaze,Lijiang,70
13,Rikaze,Honghe,54
13,Rikaze,Lasa,910
13,Rikaze,Shannan,199
13,Rikaze,Naqu,48
13,Rikaze,Ali,52
13,Rikaze,Linzhi,43
13,Rikaze,Xi'an,57
13,Rikaze,Xianyang,73
13,Rikaze,Gannan,94
13,Rikaze,Xining,57
13,Rikaze,Haidong,56
13,Rikaze,Hainan,58
13,Rikaze,Haixi,54
13,Naqu,Chongqing,311
13,Naqu,Chengdu,66
13,Naqu,Guangyuan,99
13,Naqu,Lasa,575
13,Naqu,Lanzhou,219
13,Naqu,Baiyin,90
13,Naqu,Tianshui,86
13,Naqu,Dongxi,195
13,Naqu,Longnan,193
13,Naqu,Linxia,108
13,Naqu,Xining,185
13,Naqu,Haidong,91
13,Naqu,Yushu,74
13,Naqu,Haixi,304
13,Naqu,Wuzhou (Ningxia),97
13,Naqu,Zhongwei,68
13,Ali,Beijing,23
13,Ali,Xintai,19
13,Ali,Chengde,26
13,Ali,Tongliao,16
13,Ali,Hulunbeier,18
13,Ali,Dalian,31
13,Ali,Anshan,25
13,Ali,Benxi,21
13,Ali,Jilin,23
13,Ali,Baishan,28
13,Ali,Ha'erbin,51
13,Ali,Shanghai,19
13,Ali,Nanjing,23
13,Ali,Xuzhou,27
13,Ali,Suzhou,31
13,Ali,Huai'an,14
13,Ali,Zhenjiang,15
13,Ali,Hangzhou,33
13,Ali,Ningbo,15
13,Ali,Wenzhou,35
13,Ali,Bengbu,24
13,Ali,Fuzhou (Fujian),17
13,Ali,Putian,36
13,Ali,Quanzhou,14
13,Ali,Jinan,20
13,Ali,Jining,21
13,Ali,Tai'an,24
13,Ali,Weihai,20
13,Ali,Puyang,20
13,Ali,Xinyang,17
13,Ali,Zhoukou,20
13,Ali,Jinmen,13
13,Ali,Hengyang,14
13,Ali,Guangzhou,24
13,Ali,Dongguan,19
13,Ali,Jieyang,16
13,Ali,Chongqing,27
13,Ali,Chengdu,27
13,Ali,Lasa,60
13,Ali,Shannan,142
13,Ali,Rikaze,36
13,Ali,Naqu,14
13,Ali,Linzhi,22
13,Ali,Xianyang,35
13,Ali,Haixi,28
13,Ali,Urumuqi,187
13,Ali,Changji,25
13,Ali,Bazhou (Xinjiang),17
13,Ali,Akesu,21
13,Ali,Kashi,54
13,Ali,Yili,20
13,Ali,Tacheng,33
13,Ali,Aletai,24
13,Ali,Shihezi,26
13,Ali,Taiwan,25
13,Ali,Hongkong,26
13,Linzhi,Chongqing,628
13,Linzhi,Chengdu,662
13,Linzhi,Deyang,128
13,Linzhi,Mianyang,88
13,Linzhi,Suining (Sichuan),124
13,Linzhi,Nanchong,155
13,Linzhi,Meishan,149
13,Linzhi,Guang'an,108
13,Linzhi,Dazhou,136
13,Linzhi,Bazhong,99
13,Linzhi,Ziyang,111
13,Linzhi,Ganzi,112
13,Linzhi,Guiyang,89
13,Linzhi,Kunming,81
13,Linzhi,Lasa,618
13,Linzhi,Changdu,92
13,Linzhi,Shannan,83
13,Linzhi,Xi'an,303
13,Linzhi,Baoji,153
13,Linzhi,Xianyang,435
13,Linzhi,Ankang,170
13,Xi'an,Beijing,8738
13,Xi'an,Shanghai,11305
13,Xi'an,Xiamen,8836
13,Xi'an,Guangzhou,11242
13,Xi'an,Shenzhen,13597
13,Xi'an,Chengdu,8337
13,Xi'an,Baoji,21537
13,Xi'an,Xianyang,46190
13,Xi'an,Weinan,36715
13,Xi'an,Yan'an,10594
13,Xi'an,Hanzhou,9433
13,Xi'an,Yulin,9026
13,Xi'an,Shangluo,16504
13,Tongchuan,Beijing,86
13,Tongchuan,Shenyang,97
13,Tongchuan,Shanghai,165
13,Tongchuan,Hangzhou,110
13,Tongchuan,Fuzhou (Fujian),188
13,Tongchuan,Xiamen,134
13,Tongchuan,Quanzhou,204
13,Tongchuan,Tai'an,298
13,Tongchuan,Nanyang,99
13,Tongchuan,Guangzhou,115
13,Tongchuan,Shenzhen,180
13,Tongchuan,Dongguan,288
13,Tongchuan,Zhongshan,87
13,Tongchuan,Beihai,93
13,Tongchuan,Chongqing,94
13,Tongchuan,Chengdu,130
13,Tongchuan,Kunming,161
13,Tongchuan,Xi'an,1835
13,Tongchuan,Baoji,122
13,Tongchuan,Xianyang,741
13,Tongchuan,Weinan,1210
13,Tongchuan,Yan'an,647
13,Tongchuan,Yulin,288
13,Baoji,Beijing,873
13,Baoji,Shanghai,1769
13,Baoji,Xuzhou,848
13,Baoji,Suzhou,643
13,Baoji,Fuzhou (Fujian),806
13,Baoji,Guangzhou,1266
13,Baoji,Shenzhen,2233
13,Baoji,Jiangmen,885
13,Baoji,Xi'an,5411
13,Baoji,Xianyang,4027
13,Baoji,Weinan,1030
13,Baoji,Hanzhou,716
13,Baoji,Lanzhou,709
13,Baoji,Tianshui,1709
13,Baoji,Jiuquan,917
13,Baoji,Longnan,661
13,Baoji,Hami,654
13,Baoji,Hongkong,707
13,Xianyang,Beijing,2357
13,Xianyang,Shanghai,4781
13,Xianyang,Hangzhou,2497
13,Xianyang,Wenzhou,3599
13,Xianyang,Fuzhou (Fujian),2100
13,Xianyang,Xiamen,3857
13,Xianyang,Quanzhou,2567
13,Xianyang,Guangzhou,4013
13,Xianyang,Shenzhen,7225
13,Xianyang,Zhuhai,2598
13,Xianyang,Beihai,2225
13,Xianyang,Kunming,2556
13,Xianyang,Xi'an,21524
13,Xianyang,Baoji,4914
13,Xianyang,Weinan,3173
13,Weinan,Beijing,882
13,Weinan,Yuncheng,1193
13,Weinan,Shanghai,1231
13,Weinan,Xiamen,827
13,Weinan,Guangzhou,915
13,Weinan,Shenzhen,1020
13,Weinan,Chengdu,864
13,Weinan,Xi'an,12209
13,Weinan,Tongchuan,1135
13,Weinan,Baoji,1024
13,Weinan,Xianyang,2430
13,Weinan,Yan'an,1092
13,Weinan,Yulin,850
13,Weinan,Tianshui,963
13,Yan'an,Beijing,389
13,Yan'an,Linfen,404
13,Yan'an,Shenyang,313
13,Yan'an,Shanghai,421
13,Yan'an,Hangzhou,546
13,Yan'an,Fuzhou (Fujian),326
13,Yan'an,Chongqing,380
13,Yan'an,Chengdu,289
13,Yan'an,Kunming,323
13,Yan'an,Xi'an,3869
13,Yan'an,Tongchuan,662
13,Yan'an,Baoji,293
13,Yan'an,Xianyang,750
13,Yan'an,Weinan,1235
13,Yan'an,Yulin,3986
13,Yan'an,Shangluo,327
13,Yan'an,Qingyang,538
13,Yan'an,Yinchuan,289
13,Hanzhou,Beijing,993
13,Hanzhou,Tianjin,719
